Date,Amount,lag_1,lag_2,lag_3,rolling_mean_7,rolling_std_7
2022-12-01,60.0,40.0,50.0,0.0,60.0,42.81744192886266
2022-12-01,50.0,60.0,40.0,50.0,60.0,42.81744192886266
2022-12-01,140.0,50.0,60.0,40.0,68.57142857142857,52.41773600239962
2022-12-01,80.0,140.0,50.0,60.0,60.0,42.81744192886266
2022-12-01,16.0,80.0,140.0,50.0,62.285714285714285,39.36882982643706
2022-12-01,140.0,16.0,80.0,140.0,75.14285714285714,48.35779348227564
2022-12-01,80.0,140.0,16.0,80.0,80.85714285714286,45.80912780739702
2022-12-01,10.0,80.0,140.0,16.0,73.71428571428571,52.9456145042847
2022-12-01,270.0,10.0,80.0,140.0,105.14285714285714,89.32231630714966
2022-12-01,90.0,270.0,10.0,80.0,98.0,88.06058520510157
2022-12-01,1700.0,90.0,270.0,10.0,329.42857142857144,610.695466153918
2022-12-01,320.0,1700.0,90.0,270.0,372.85714285714283,595.3070436257875
2022-12-01,40.0,320.0,1700.0,90.0,358.57142857142856,602.9767428192827
2022-11-29,3000.0,40.0,320.0,1700.0,775.7142857142857,1144.7686395491614
2022-11-29,60.0,3000.0,40.0,320.0,782.8571428571429,1139.337735787978
2022-11-29,140.0,60.0,3000.0,40.0,764.2857142857143,1150.0993745883752
2022-11-29,80.0,140.0,60.0,3000.0,762.8571428571429,1151.0823064361978
2022-11-29,257.8,80.0,140.0,60.0,556.8285714285714,1082.4089210556942
2022-11-29,198.1,257.8,80.0,140.0,539.4142857142857,1087.82122064944
2022-11-29,52.65,198.1,257.8,80.0,541.2214285714286,1086.8633791240516
2022-11-29,36.8,52.65,198.1,257.8,117.90714285714286,83.78151361612025
2022-11-29,95.45,36.8,52.65,198.1,122.97142857142856,80.7130816387138
2022-11-29,270.0,95.45,36.8,52.65,141.54285714285714,98.31984552372019
2022-11-29,0.0,270.0,95.45,36.8,130.1142857142857,110.55415232019439
2022-11-29,0.0,0.0,270.0,95.45,93.28571428571429,103.65407498937664
2022-11-28,90.0,0.0,0.0,270.0,77.84285714285716,92.9340197334003
2022-11-28,90.0,90.0,0.0,0.0,83.17857142857143,92.31668257119571
2022-11-28,60.0,90.0,90.0,0.0,86.49285714285715,90.77775254511093
2022-11-28,140.0,60.0,90.0,90.0,92.85714285714286,93.04376850247097
2022-11-28,29.25,140.0,60.0,90.0,58.464285714285715,52.16808342818331
2022-11-28,32.4,29.25,140.0,60.0,63.09285714285714,47.32927589918669
2022-11-28,39.4,32.4,29.25,140.0,68.72142857142858,40.41295024639427
2022-11-28,259.05,39.4,32.4,29.25,92.87142857142858,83.15534587516068
2022-11-28,90.0,259.05,39.4,32.4,92.87142857142858,83.15534587516068
2022-11-28,257.8,90.0,259.05,39.4,121.12857142857145,101.66981630561588
2022-11-28,32.25,257.8,90.0,259.05,105.7357142857143,106.38389490536942
2022-11-28,29.25,32.25,257.8,90.0,105.7357142857143,106.38389490536942
2022-11-28,39.4,29.25,32.25,257.8,106.7357142857143,105.60973642884457
2022-11-28,200.0,39.4,29.25,32.25,129.67857142857144,105.98742400689667
2022-11-28,60.0,200.0,39.4,29.25,101.24285714285715,91.15738417964157
2022-11-28,70.0,60.0,200.0,39.4,98.38571428571429,91.87907231012946
2022-11-28,90.0,70.0,60.0,200.0,74.41428571428571,59.5617096959386
2022-11-28,80.0,90.0,70.0,60.0,81.23571428571428,56.58803402872924
2022-11-28,60.0,80.0,90.0,70.0,85.62857142857142,52.956891722899634
2022-11-28,140.0,60.0,80.0,90.0,100.0,51.96152422705259
2022-11-28,320.0,140.0,60.0,80.0,117.14285714285714,93.579607058063
2022-11-25,230.0,320.0,140.0,60.0,141.42857142857142,98.22229404579049
2022-11-25,200.0,230.0,320.0,140.0,160.0,94.69248474227192
2022-11-25,230.0,200.0,230.0,320.0,180.0,92.19544457292228
2022-11-25,0.0,230.0,200.0,230.0,168.57142857142858,109.91338581333547
2022-11-25,80.0,0.0,230.0,200.0,171.42857142857142,106.83766056164126
2022-11-25,140.0,80.0,0.0,230.0,171.42857142857142,106.83766056164126
2022-11-25,8.0,140.0,80.0,0.0,126.85714285714286,99.34355971647835
2022-11-25,27.75,8.0,140.0,80.0,97.96428571428571,93.5904674378575
2022-11-25,176.7,27.75,8.0,140.0,94.63571428571429,89.68976490419622
2022-11-25,198.1,176.7,27.75,8.0,90.07857142857142,82.15992462438278
2022-11-25,52.65,198.1,176.7,27.75,97.6,74.60145776054625
2022-11-25,36.8,52.65,198.1,176.7,91.42857142857143,78.00912263501151
2022-11-25,95.45,36.8,52.65,198.1,85.06428571428572,75.15095760248144
2022-11-25,56.05,95.45,36.8,52.65,91.92857142857143,68.87076579326626
2022-11-25,0.0,56.05,95.45,36.8,87.96428571428571,73.80273094700925
2022-11-25,1700.0,0.0,56.05,95.45,305.5785714285715,618.0580250922656
2022-11-24,50.0,1700.0,0.0,56.05,284.4214285714286,624.8479447414531
2022-11-24,250.0,50.0,1700.0,0.0,312.61428571428576,617.0511463905598
2022-11-24,250.0,250.0,50.0,1700.0,343.07142857142856,606.3368520997919
2022-11-24,1750.0,250.0,250.0,50.0,579.4357142857143,788.767115352754
2022-11-24,140.0,1750.0,250.0,250.0,591.4285714285714,780.0732566331741
2022-11-24,80.0,140.0,1750.0,250.0,602.8571428571429,770.4914943444495
2022-11-24,270.0,80.0,140.0,1750.0,398.57142857142856,602.3406724722191
2022-11-24,230.0,270.0,80.0,140.0,424.2857142857143,588.6667745240688
2022-11-24,230.0,230.0,270.0,80.0,421.42857142857144,589.7012964608596
2022-11-24,29.25,230.0,230.0,270.0,389.89285714285717,606.0721192155895
2022-11-24,95.45,29.25,230.0,230.0,153.52857142857144,90.98453099813845
2022-11-24,90.0,95.45,29.25,230.0,146.3857142857143,94.13184332929133
2022-11-24,50.0,90.0,95.45,29.25,142.1,98.2508651361341
2022-11-24,140.0,50.0,90.0,95.45,123.52857142857144,80.77861648326953
2022-11-24,80.0,140.0,50.0,90.0,102.10000000000001,66.45223221732566
2022-11-24,60.0,80.0,140.0,50.0,77.81428571428572,36.01116394356165
2022-11-22,204.2,60.0,80.0,140.0,102.80714285714285,53.265345430291106
2022-11-22,223.2,204.2,60.0,80.0,121.05714285714284,69.68029030609453
2022-11-22,140.0,223.2,204.2,60.0,128.2,68.51909709464537
2022-11-22,100.0,140.0,223.2,204.2,135.34285714285713,61.22643375597654
2022-11-22,140.0,100.0,140.0,223.2,135.34285714285713,61.22643375597654
2022-11-22,100.0,140.0,100.0,140.0,138.2,58.62479566416813
2022-11-22,10.0,100.0,140.0,100.0,131.05714285714285,71.39567814049839
2022-11-22,90.0,10.0,100.0,140.0,114.74285714285715,64.62297984315073
2022-11-22,40.0,90.0,10.0,100.0,88.57142857142857,48.4522347020003
2022-11-22,40.0,40.0,90.0,10.0,74.28571428571429,45.40820148280925
2022-11-22,10.0,40.0,40.0,90.0,61.42857142857143,49.47341758578694
2022-11-22,270.0,10.0,40.0,40.0,80.0,90.92121131323162
2022-11-22,140.0,270.0,10.0,40.0,85.71428571428571,93.60504666898804
2022-11-22,270.0,140.0,270.0,10.0,122.85714285714286,108.89050857233434
2022-11-22,50.0,270.0,140.0,270.0,117.14285714285714,111.90982764622716
2022-11-22,140.0,50.0,270.0,140.0,131.42857142857142,106.68154658117383
2022-11-22,100.0,140.0,50.0,270.0,140.0,100.33277962194344
2022-11-22,50.0,100.0,140.0,50.0,145.71428571428572,92.53056123197123
2022-11-22,40.0,50.0,100.0,140.0,112.85714285714286,81.18174788999634
2022-11-22,50.0,40.0,50.0,100.0,100.0,83.26663997863753
2022-11-22,60.0,50.0,40.0,50.0,70.0,36.51483716699233
2022-11-22,140.0,60.0,50.0,40.0,82.85714285714286,43.479606604416894
2022-11-22,100.0,140.0,60.0,50.0,77.14285714285714,36.83941988063202
2022-11-22,222.1,100.0,140.0,60.0,94.58571428571429,66.46202997629639
2022-11-22,39.4,222.1,100.0,140.0,93.07142857142857,67.75536176287258
2022-11-22,122.85,39.4,222.1,100.0,104.90714285714286,64.07590829483605
2022-11-22,200.0,122.85,39.4,222.1,126.33571428571429,67.63616336869548
2022-11-22,230.0,200.0,122.85,39.4,150.62142857142857,70.31499281294525
2022-11-22,270.0,230.0,200.0,122.85,169.19285714285712,83.05553578063534
2022-11-22,80.0,270.0,230.0,200.0,166.33571428571426,86.11997791010494
2022-11-22,140.0,80.0,270.0,230.0,154.60714285714286,82.78576985493962
2022-11-22,140.0,140.0,80.0,270.0,168.97857142857146,66.60307711323296
2022-11-22,90.0,140.0,140.0,80.0,164.28571428571428,71.3809364973377
2022-11-21,50.0,90.0,140.0,140.0,142.85714285714286,80.77010290824404
2022-11-21,150.0,50.0,90.0,140.0,131.42857142857142,71.51423434732763
2022-11-21,140.0,150.0,50.0,90.0,112.85714285714286,39.0360029179251
2022-11-21,90.0,140.0,150.0,50.0,114.28571428571429,37.79644730090601
2022-11-21,0.0,90.0,140.0,150.0,94.28571428571429,55.03245795501156
2022-11-21,0.0,0.0,90.0,140.0,74.28571428571429,60.78847008468572
2022-11-21,50.0,0.0,0.0,90.0,68.57142857142857,60.94494002199309
2022-11-21,50.0,50.0,0.0,0.0,68.57142857142857,60.94494002199309
2022-11-21,50.0,50.0,50.0,0.0,54.285714285714285,49.28053803044375
2022-11-21,300.0,50.0,50.0,50.0,77.14285714285714,103.23343865793437
2022-11-21,1700.0,300.0,50.0,50.0,307.14285714285717,622.7817778782083
2022-11-21,60.0,1700.0,300.0,50.0,315.7142857142857,618.2463679056842
2022-11-21,90.0,60.0,1700.0,300.0,328.57142857142856,611.4853111189876
2022-11-21,140.0,90.0,60.0,1700.0,341.42857142857144,605.5693896774217
2022-11-21,1700.0,140.0,90.0,60.0,577.1428571428571,771.5938976282424
2022-11-21,1700.0,1700.0,140.0,90.0,812.8571428571429,833.2809507345906
2022-11-21,1700.0,1700.0,1700.0,140.0,1012.8571428571429,857.3352958579336
2022-11-19,270.0,1700.0,1700.0,1700.0,808.5714285714286,836.4294863969624
2022-11-19,50.0,270.0,1700.0,1700.0,807.1428571428571,837.9282842366703
2022-11-19,40.0,50.0,270.0,1700.0,800.0,845.2415828231203
2022-11-19,50.0,40.0,50.0,270.0,787.1428571428571,857.5491100750304
2022-11-19,60.0,50.0,40.0,50.0,552.8571428571429,787.775650925107
2022-11-19,140.0,60.0,50.0,40.0,330.0,609.6993794759287
2022-11-19,80.0,140.0,60.0,50.0,98.57142857142857,82.75034167674275
2022-11-19,50.0,80.0,140.0,60.0,67.14285714285714,34.50327796709647
2022-11-19,40.0,50.0,80.0,140.0,65.71428571428571,35.52329886009029
2022-11-19,60.0,40.0,50.0,80.0,68.57142857142857,33.87652649870683
2022-11-19,140.0,60.0,40.0,50.0,81.42857142857143,41.80453381653265
2022-11-19,80.0,140.0,60.0,40.0,84.28571428571429,40.76646614441021
2022-11-19,40.0,80.0,140.0,60.0,70.0,35.118845842821706
2022-11-19,50.0,40.0,80.0,140.0,65.71428571428571,35.523298860090286
2022-11-19,60.0,50.0,40.0,80.0,67.14285714285714,34.982989063372756
2022-11-19,140.0,60.0,50.0,40.0,81.42857142857143,41.80453381653265
2022-11-19,80.0,140.0,60.0,50.0,84.28571428571429,40.76646614441021
2022-11-19,8.0,80.0,140.0,60.0,65.42857142857143,41.22643627113041
2022-11-19,60.0,8.0,80.0,140.0,62.57142857142857,40.7384222524335
2022-11-19,140.0,60.0,8.0,80.0,76.85714285714286,48.33021336398263
2022-11-19,80.0,140.0,60.0,8.0,81.14285714285714,46.8594656799253
2022-11-19,40.0,80.0,140.0,60.0,78.28571428571429,48.927546044159286
2022-11-19,140.0,40.0,80.0,140.0,78.28571428571429,48.927546044159286
2022-11-19,230.0,140.0,40.0,80.0,99.71428571428571,75.45796685508687
2022-11-19,230.0,230.0,140.0,40.0,131.42857142857142,77.12080813644113
2022-11-19,90.0,230.0,230.0,140.0,135.71428571428572,73.22502824788455
2022-11-19,50.0,90.0,230.0,230.0,122.85714285714286,79.9404540297019
2022-11-19,40.0,50.0,90.0,230.0,117.14285714285714,84.79667558622134
2022-11-19,60.0,40.0,50.0,90.0,120.0,82.05689083393311
2022-11-19,140.0,60.0,40.0,50.0,120.0,82.05689083393311
2022-11-19,80.0,140.0,60.0,40.0,98.57142857142857,66.69047194028296
2022-11-19,80.0,80.0,140.0,60.0,77.14285714285714,33.02235894776071
2022-11-19,140.0,80.0,80.0,140.0,84.28571428571429,40.76646614441021
2022-11-18,10.0,140.0,80.0,80.0,78.57142857142857,48.452234701999174
2022-11-18,100.0,10.0,140.0,80.0,87.14285714285714,45.7217255850518
2022-11-18,140.0,100.0,10.0,140.0,98.57142857142857,47.75931721613075
2022-11-18,40.0,140.0,100.0,10.0,84.28571428571429,48.25527358299827
2022-11-18,21.25,40.0,140.0,100.0,75.89285714285714,53.90343548551813
2022-11-18,134.75,21.25,40.0,140.0,83.71428571428571,58.384577831564464
2022-11-18,0.0,134.75,21.25,40.0,63.714285714285715,59.85058280337198
2022-11-18,60.0,0.0,134.75,21.25,70.85714285714286,55.17242992480998
2022-11-18,140.0,60.0,0.0,134.75,76.57142857142857,60.50735394107844
2022-11-18,80.0,140.0,60.0,0.0,68.0,53.91524985257142
2022-11-18,270.0,80.0,140.0,60.0,100.85714285714286,91.19939888585607
2022-11-18,40.0,270.0,80.0,140.0,103.53571428571429,88.71307078762443
2022-11-18,40.0,40.0,270.0,80.0,90.0,90.36961141149864
2022-11-18,60.0,40.0,40.0,270.0,98.57142857142857,82.95150620061702
2022-11-18,100.0,60.0,40.0,40.0,104.28571428571429,81.21107126024589
2022-11-18,270.0,100.0,60.0,40.0,122.85714285714286,102.74795792200227
2022-11-18,164.8,270.0,100.0,60.0,134.97142857142856,101.84795390327898
2022-11-18,39.4,164.8,270.0,100.0,102.02857142857144,87.12308753109599
2022-11-18,29.25,39.4,164.8,270.0,100.49285714285715,88.48282520998912
2022-11-18,223.2,29.25,39.4,164.8,126.66428571428571,94.49719005647803
2022-11-18,39.4,223.2,29.25,39.4,123.72142857142856,97.20135397351422
2022-11-18,29.25,39.4,223.2,29.25,113.61428571428571,103.55005518380999
2022-11-18,204.2,29.25,39.4,223.2,104.21428571428571,88.94421807273402
2022-11-18,149.2,204.2,29.25,39.4,101.9857142857143,87.35441562147881
2022-11-18,36.8,149.2,204.2,29.25,101.61428571428571,87.66983857197825
2022-11-18,95.45,36.8,149.2,204.2,111.07142857142857,81.94647570793413
2022-11-18,0.0,95.45,36.8,149.2,79.18571428571428,74.09285117497275
2022-11-18,50.0,0.0,95.45,36.8,80.70000000000002,73.24770189795652
2022-11-18,60.0,50.0,0.0,95.45,85.09285714285716,70.51910160002589
2022-11-18,140.0,60.0,50.0,0.0,75.92142857142858,54.889493963941796
2022-11-18,80.0,140.0,60.0,50.0,66.03571428571429,44.7957095628211
2022-11-18,1700.0,80.0,140.0,60.0,303.63571428571424,617.2314765104234
2022-11-18,40.0,1700.0,80.0,140.0,295.7142857142857,620.6946952906106
2022-11-18,270.0,40.0,1700.0,80.0,334.2857142857143,607.5046541071961
2022-11-18,140.0,270.0,40.0,1700.0,347.14285714285717,601.4070802630075
2022-11-18,40.0,140.0,270.0,40.0,344.2857142857143,603.0438663662073
2022-11-18,90.0,40.0,140.0,270.0,337.14285714285717,606.1549385460856
2022-11-18,60.0,90.0,40.0,140.0,334.2857142857143,607.6143827257855
2022-11-18,140.0,60.0,90.0,40.0,111.42857142857143,81.73709305420046
2022-11-18,80.0,140.0,60.0,90.0,117.14285714285714,77.1825294813633
2022-11-18,40.0,80.0,140.0,60.0,84.28571428571429,42.37025012006256
2022-11-18,50.0,40.0,80.0,140.0,71.42857142857143,35.79039509352908
2022-11-18,60.0,50.0,40.0,80.0,74.28571428571429,33.594217189420654
2022-11-18,140.0,60.0,50.0,40.0,81.42857142857143,41.80453381653246
2022-11-18,80.0,140.0,60.0,50.0,84.28571428571429,40.76646614441002
2022-11-18,0.0,80.0,140.0,60.0,64.28571428571429,43.14979445957155
2022-11-18,28.2,0.0,80.0,140.0,56.885714285714286,44.42849793285744
2022-11-18,143.8,28.2,0.0,80.0,71.71428571428571,54.118863888388866
2022-11-18,50.0,143.8,28.2,0.0,71.71428571428571,54.118863888388866
2022-11-17,50.0,50.0,143.8,28.2,70.28571428571429,54.609383460201144
2022-11-17,2000.0,50.0,50.0,143.8,336.0,735.1419001344792
2022-11-17,39.4,2000.0,50.0,50.0,330.2,737.6541375649335
2022-11-17,164.8,39.4,2000.0,50.0,353.74285714285713,727.9247920335878
2022-11-17,32.25,164.8,39.4,2000.0,354.32142857142856,727.6244657886957
2022-11-17,39.4,32.25,164.8,39.4,339.40714285714284,733.703319031025
2022-11-17,240.0,39.4,32.25,164.8,366.55,724.6713628719338
2022-11-17,29.25,240.0,39.4,32.25,363.5857142857143,726.2228059821384
2022-11-17,223.2,29.25,240.0,39.4,109.75714285714285,95.96111377605685
2022-11-17,348.45,223.2,29.25,240.0,153.90714285714284,124.92051282238685
2022-11-17,204.2,348.45,223.2,29.25,159.53571428571428,126.372306150926
2022-11-17,88.05,204.2,348.45,223.2,167.50714285714284,118.52110019095682
2022-11-17,139.75,88.05,204.2,348.45,181.84285714285716,105.83315260576367
2022-11-17,226.8,139.75,88.05,204.2,179.95714285714286,104.73612648210195
2022-11-17,1800.0,226.8,139.75,88.05,432.9214285714285,608.2361992249544
2022-11-17,80.0,1800.0,226.8,139.75,412.4642857142857,618.7822232109646
2022-11-17,140.0,80.0,1800.0,226.8,382.6857142857143,627.3330127839365
2022-11-17,320.0,140.0,80.0,1800.0,399.2285714285714,623.356096636814
2022-11-17,0.0,320.0,140.0,80.0,386.65000000000003,631.5167911465214
2022-11-15,0.0,0.0,320.0,140.0,366.6857142857143,642.7323637631533
2022-11-15,230.0,0.0,0.0,320.0,367.14285714285717,642.6174156192329
2022-11-15,27.75,230.0,0.0,0.0,113.96428571428571,123.25789600901754
2022-11-15,27.75,27.75,230.0,0.0,106.5,127.17728767353994
2022-11-15,1650.0,27.75,27.75,230.0,322.2142857142857,598.9693653228328
2022-11-15,50.0,1650.0,27.75,27.75,283.64285714285717,607.7646518380354
2022-11-15,0.0,50.0,1650.0,27.75,283.64285714285717,607.7646518380354
2022-11-15,0.0,0.0,50.0,1650.0,283.64285714285717,607.7646518380354
2022-11-15,27.75,0.0,0.0,50.0,254.75,615.4980706712238
2022-11-15,27.75,27.75,0.0,0.0,254.75,615.4980706712238
2022-11-15,8.0,27.75,27.75,0.0,251.92857142857142,616.7560416250101
2022-11-14,450.0,8.0,27.75,27.75,80.5,163.93208705639336
2022-11-14,90.0,450.0,8.0,27.75,86.21428571428571,163.38798587585842
2022-11-14,360.0,90.0,450.0,8.0,137.64285714285714,186.71959018041272
2022-11-14,90.0,360.0,90.0,450.0,150.5,178.58348887844716
2022-11-14,360.0,90.0,360.0,90.0,197.96428571428572,184.57385765207928
2022-11-14,80.0,360.0,90.0,360.0,205.42857142857142,177.46253796492093
2022-11-14,40.0,80.0,360.0,90.0,210.0,171.85265006199924
2022-11-14,140.0,40.0,80.0,360.0,165.71428571428572,135.87459203950996
2022-11-14,40.0,140.0,40.0,80.0,158.57142857142858,141.70727709243047
2022-11-14,60.0,40.0,140.0,40.0,115.71428571428571,113.11603818750223
2022-11-14,50.0,60.0,40.0,140.0,110.0,115.6143013068237
2022-11-14,39.4,50.0,60.0,40.0,64.2,36.51684542780523
2022-11-14,29.25,39.4,50.0,60.0,56.949999999999996,37.86996391158652
2022-11-14,348.45,29.25,39.4,50.0,101.0142857142857,115.25198738085352
2022-11-14,29.25,348.45,29.25,39.4,85.19285714285714,116.60197764392537
2022-11-14,39.4,29.25,348.45,29.25,85.10714285714286,116.64094988671205
2022-11-14,32.4,39.4,29.25,348.45,81.16428571428571,118.0886097890183
2022-11-14,226.8,32.4,39.4,29.25,106.42142857142858,128.7391447111201
2022-11-14,0.0,226.8,32.4,39.4,100.79285714285713,132.95017057958663
2022-11-14,0.0,0.0,226.8,32.4,96.61428571428571,135.99821296094203
2022-11-14,50.0,0.0,0.0,226.8,53.978571428571435,78.52825318073259
2022-11-14,240.0,50.0,0.0,0.0,84.08571428571429,103.80069730932946
2022-11-14,230.0,240.0,50.0,0.0,111.31428571428572,114.5657806469124
2022-11-14,2000.0,230.0,240.0,50.0,392.40000000000003,717.2393742677539
2022-11-14,3000.0,2000.0,230.0,240.0,788.5714285714286,1208.3105088156299
2022-11-14,400.0,3000.0,2000.0,230.0,845.7142857142857,1173.766830093853
2022-11-14,60.0,400.0,3000.0,2000.0,854.2857142857143,1166.7598602234189
2022-11-14,60.0,60.0,400.0,3000.0,855.7142857142857,1165.616534183479
2022-11-14,174.0,60.0,60.0,400.0,846.2857142857143,1171.678242847372
2022-11-14,174.0,174.0,60.0,60.0,838.2857142857143,1176.767566158205
2022-11-14,33.0,174.0,174.0,60.0,557.2857142857143,1084.3484548006563
2022-11-14,34.0,33.0,174.0,174.0,133.57142857142858,132.35540178228797
2022-11-14,29.0,34.0,33.0,174.0,80.57142857142857,65.05858166004987
2022-11-14,28.0,29.0,34.0,33.0,76.0,67.81101188842155
2022-11-14,76.0,28.0,29.0,34.0,78.28571428571429,67.45051095855206
2022-11-14,14.0,76.0,28.0,29.0,55.42857142857143,55.69517376712844
2022-11-14,14.0,14.0,76.0,28.0,32.57142857142857,20.863501965966627
2022-11-14,76.0,14.0,14.0,76.0,38.714285714285715,26.562594537612977
2022-11-14,28.0,76.0,14.0,14.0,37.857142857142854,26.835477583621515
2022-11-14,29.0,28.0,76.0,14.0,37.857142857142854,26.835477583621515
2022-11-14,34.0,29.0,28.0,76.0,38.714285714285715,26.562594537612977
2022-11-14,34.0,34.0,29.0,28.0,32.714285714285715,20.870348070159444
2022-11-14,29.0,34.0,34.0,29.0,34.857142857142854,19.342772736633272
2022-11-14,28.0,29.0,34.0,34.0,36.857142857142854,17.45879502736991
2022-11-14,76.0,28.0,29.0,34.0,36.857142857142854,17.45879502736991
2022-11-14,14.0,76.0,28.0,29.0,34.857142857142854,19.342772736633272
2022-11-14,14.0,14.0,76.0,28.0,32.714285714285715,20.870348070159444
2022-11-14,76.0,14.0,14.0,76.0,38.714285714285715,26.562594537612984
2022-11-14,29.0,76.0,14.0,14.0,38.0,26.77685567795809
2022-11-14,28.0,29.0,76.0,14.0,37.857142857142854,26.835477583621515
2022-11-14,34.0,28.0,29.0,76.0,38.714285714285715,26.562594537612984
2022-11-14,34.0,34.0,28.0,29.0,32.714285714285715,20.870348070159444
2022-11-14,29.0,34.0,34.0,28.0,34.857142857142854,19.342772736633272
2022-11-14,28.0,29.0,34.0,34.0,36.857142857142854,17.45879502736991
2022-11-14,76.0,28.0,29.0,34.0,36.857142857142854,17.45879502736991
2022-11-14,14.0,76.0,28.0,29.0,34.714285714285715,19.396857870188175
2022-11-14,81.0,14.0,76.0,28.0,42.285714285714285,25.669140264196063
2022-11-14,107.0,81.0,14.0,76.0,52.714285714285715,34.908042462585485
2022-11-14,1025.0,107.0,81.0,14.0,194.28571428571428,367.877567625295
2022-11-14,76.0,1025.0,107.0,81.0,201.0,364.77390257527844
2022-11-14,33.0,76.0,1025.0,107.0,201.71428571428572,364.3833669299915
2022-11-14,34.0,33.0,76.0,1025.0,195.71428571428572,367.13381497110396
2022-11-14,0.0,34.0,33.0,76.0,193.71428571428572,368.32490832855274
2022-11-11,140.0,0.0,34.0,33.0,202.14285714285714,365.98334596509756
2022-11-11,90.0,140.0,0.0,34.0,199.71428571428572,366.77546005047395
2022-11-11,223.2,90.0,140.0,0.0,85.17142857142858,76.11398720089102
2022-11-11,32.4,223.2,90.0,140.0,78.94285714285715,78.72862370494308
2022-11-11,39.4,32.4,223.2,90.0,79.85714285714286,78.14112995391434
2022-11-11,29.25,39.4,32.4,223.2,79.17857142857143,78.62484688454016
2022-11-11,90.0,29.25,39.4,32.4,92.03571428571429,70.4531919922947
2022-11-11,134.75,90.0,29.25,39.4,91.28571428571429,69.88313288557646
2022-11-11,50.0,134.75,90.0,29.25,85.57142857142857,71.61959611459285
2022-11-11,198.1,50.0,134.75,90.0,81.98571428571428,63.77989961764161
2022-11-11,36.8,198.1,50.0,134.75,82.61428571428573,63.22907238949851
2022-11-11,164.8,36.8,198.1,50.0,100.52857142857144,66.61838996066167
2022-11-11,200.0,164.8,36.8,198.1,124.92142857142858,67.42515515456775
2022-11-11,90.0,200.0,164.8,36.8,124.92142857142858,67.42515515456775
2022-11-11,230.0,90.0,200.0,164.8,138.52857142857144,78.44927690946282
2022-11-11,50.0,230.0,90.0,200.0,138.52857142857144,78.44927690946282
2022-11-11,90.0,50.0,230.0,90.0,123.08571428571429,75.346564366952
2022-11-11,50.0,90.0,50.0,230.0,124.97142857142856,72.95436277302086
2022-11-11,8.0,50.0,90.0,50.0,102.57142857142857,82.17634927977022
2022-11-11,140.0,8.0,50.0,90.0,94.0,72.92918940084999
2022-11-11,80.0,140.0,8.0,50.0,92.57142857142857,73.118299448798
2022-11-11,0.0,80.0,140.0,8.0,59.714285714285715,48.65427108935421
2022-11-11,120.0,0.0,80.0,140.0,69.71428571428571,53.29701144125939
2022-11-11,29.25,120.0,0.0,80.0,61.035714285714285,54.37838659402931
2022-11-11,39.4,29.25,120.0,0.0,59.521428571428565,54.88217574298587
2022-11-11,131.3,39.4,29.25,120.0,77.13571428571429,55.37475894818648
2022-11-11,70.0,131.3,39.4,29.25,67.13571428571429,47.9534211004428
2022-11-11,80.0,70.0,131.3,39.4,67.13571428571429,47.9534211004428
2022-11-11,160.0,80.0,70.0,131.3,89.99285714285715,48.745276938467555
2022-11-11,50.0,160.0,80.0,70.0,79.99285714285715,48.74356734114971
2022-11-11,90.0,50.0,160.0,80.0,88.67142857142858,43.30837926180202
2022-11-11,149.2,90.0,50.0,160.0,104.35714285714286,42.36239909567536
2022-11-11,149.2,149.2,90.0,50.0,106.91428571428571,44.73370945834013
2022-11-11,139.75,149.2,149.2,90.0,116.87857142857142,42.87022915284577
2022-11-11,50.0,139.75,149.2,149.2,112.59285714285714,48.324048779822206
2022-11-11,40.0,50.0,139.75,149.2,95.45,49.96069288282262
2022-11-11,40.0,40.0,50.0,139.75,94.02142857142857,51.59318315065889
2022-11-11,50.0,40.0,40.0,50.0,88.30714285714285,54.25907319341061
2022-11-11,60.0,50.0,40.0,40.0,75.56428571428572,47.64621980706429
2022-11-11,140.0,60.0,50.0,40.0,74.25,45.347960262820195
2022-11-11,80.0,140.0,60.0,50.0,65.71428571428571,35.523298860086925
2022-11-11,40.0,80.0,140.0,60.0,64.28571428571429,36.44957377761385
2022-11-11,40.0,40.0,80.0,140.0,64.28571428571429,36.44957377761385
2022-11-11,250.0,40.0,40.0,80.0,94.28571428571429,76.99721701834304
2022-11-11,140.0,250.0,40.0,40.0,107.14285714285714,75.87583842792965
2022-11-11,80.0,140.0,250.0,40.0,110.0,74.1619848709461
2022-11-11,60.0,80.0,140.0,250.0,98.57142857142857,74.92853738252278
2022-11-11,140.0,60.0,80.0,140.0,107.14285714285714,75.87583842792965
2022-11-11,80.0,140.0,60.0,80.0,112.85714285714286,71.34757312252911
2022-11-10,39.75,80.0,140.0,60.0,112.82142857142857,71.39017122557905
2022-11-10,90.0,39.75,80.0,140.0,89.96428571428571,37.91449496656654
2022-11-10,80.0,90.0,39.75,80.0,81.39285714285714,30.839590742115863
2022-11-10,140.0,80.0,90.0,39.75,89.96428571428571,37.91449496656654
2022-11-10,60.0,140.0,80.0,90.0,89.96428571428571,37.91449496656654
2022-11-10,50.0,60.0,140.0,80.0,77.10714285714286,33.06932652990054
2022-11-10,40.0,50.0,60.0,140.0,71.39285714285714,35.827089710736544
2022-11-10,60.0,40.0,50.0,60.0,74.28571428571429,33.59421718941738
